City_Tier,CC_Contacted_LY,Service_Score,Account_user_count,account_segment,CC_Agent_Score,rev_per_month,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Loyalty_Score,Tenure_Group,Payment_CC,Payment_DC,Payment_Wallet,Payment_UPI,Gender_Male,Marital_Status_Married,Marital_Status_Single,Login_device_Computer,Login_device_Mobile,Complain_ly_1.0,Churn
0,-1.2659782390294496,3,1.288498907383046,2,2,-0.24734026506113888,-0.05616493588631064,0.07020015202164279,-0.45004845984802494,-0.36026089357936664,0.7901748279158305,1,1,0,0,0,1,1,0,0,1,0,0
2,-0.0934547715742012,3,0.2954010454819943,2,3,-0.6549964554650904,-0.3225749589627526,0.544852100638755,-0.45004845984802494,-0.6370514189615086,-0.26970950464900695,4,0,0,1,0,1,1,0,0,1,0,0
0,1.313573389372097,3,-0.6976968164190572,0,4,-1.1805566924179858,1.8087052256487834,-0.8791037452125816,0.9712900754610891,0.837111472503036,-1.2939281801535305,4,1,0,0,0,0,0,0,0,1,1,0
0,-1.1487258922839247,3,0.2954010454819943,1,1,0.0857390949893987,-0.8553950051156366,1.9688079464900916,0.6870223683992663,-1.190632469725792,1.2867709532581908,1,0,1,0,0,0,0,0,0,0,0,0
2,-1.2659782390294496,4,2.2815967692840973,2,4,-1.1805566924179858,1.5422952025723413,0.07020015202164279,-1.0185838739716706,-0.6314877903106112,-0.08622676588666593,4,0,0,0,0,0,0,1,1,0,0,1
2,-0.0934547715742012,2,-0.6976968164190572,3,4,0.0857390949893987,-0.5889849820391947,-0.4044517965954694,-0.45004845984802494,-0.49776200166582935,-0.5416714562685133,4,0,1,0,0,1,0,1,1,0,0,0
1,-1.1487258922839247,3,-0.6976968164190572,2,0,-1.921292242872475,-0.8553950051156366,-0.8791037452125816,-0.45004845984802494,-0.29369605079184524,-0.32903238759124864,1,0,1,0,0,1,0,1,0,1,0,0
0,2.3688445100818205,4,1.288498907383046,3,4,0.0857390949893987,1.0094751564194573,-0.4044517965954694,1.255557782522912,0.3991744172681178,-1.3809169612227614,0,1,0,0,0,0,0,1,0,1,0,0
1,-1.2659782390294496,2,-0.6976968164190572,3,0,0.0857390949893987,-1.3882150512685207,-0.4044517965954694,-0.7343161669098478,-0.44908025097047743,0.4474230861241526,1,0,0,0,1,1,1,0,1,0,0,0
0,0.37555461540789814,3,-0.6976968164190572,0,0,-1.1805566924179858,-1.3882150512685207,-0.8791037452125816,0.11848695427562071,-0.004983464014923453,-1.02225707280061,2,1,0,0,0,0,1,0,0,1,0,1
2,-1.1487258922839247,4,0.2954010454819943,3,2,1.018955522346246,-0.8553950051156366,-0.4044517965954694,-1.0185838739716706,-0.14606119051981972,0.7589006954274962,1,0,0,1,0,0,1,0,1,0,0,0
2,-1.2659782390294496,4,0.2954010454819943,2,3,-0.6549964554650904,0.21024508719013135,-0.4044517965954694,0.11848695427562071,-0.45722699292357705,-0.12165801658395012,4,0,0,0,0,0,0,1,0,1,1,1
2,-0.4452118118107757,4,0.2954010454819943,2,2,-0.24734026506113888,-1.1218050281920786,0.07020015202164279,0.9712900754610891,-0.5659164526393211,0.01807522091578681,2,1,0,0,0,0,1,0,1,0,1,1
0,2.2515921633362956,3,1.288498907383046,3,1,-1.1805566924179858,-1.1218050281920786,-0.4044517965954694,0.11848695427562071,-0.15500273656590505,-1.5854716378540379,1,0,0,0,0,0,0,0,1,0,0,0
0,0.37555461540789814,3,2.2815967692840973,2,1,1.1930756552244597,-0.05616493588631064,-0.4044517965954694,-0.1657807527862021,-0.4162945821348324,-0.4664280476596557,4,1,0,0,0,1,1,0,0,1,0,1
2,-1.3832305857749743,2,-0.6976968164190572,0,1,-1.1805566924179858,-0.5889849820391947,1.0195040492558671,-0.45004845984802494,-0.016905525409703318,0.680122229410109,4,1,0,0,0,0,0,0,1,0,0,0
0,-0.0934547715742012,2,-0.6976968164190572,2,0,-0.24734026506113888,0.7430651333430154,-0.8791037452125816,-0.7343161669098478,-1.1220806167058073,-0.893704370770262,2,0,1,0,0,1,1,0,0,1,1,0
2,-1.2659782390294496,3,1.288498907383046,3,0,0.36735368127907075,1.8087052256487834,-0.4044517965954694,0.9712900754610891,0.6324494185593129,0.7866046732510649,2,0,1,0,0,0,0,1,0,1,0,0
2,-0.32795946506525087,4,1.288498907383046,0,1,0.36735368127907075,-1.1218050281920786,0.544852100638755,2.3926286107702035,0.9684528488688618,0.8235907059617019,2,0,0,1,0,0,0,0,1,0,1,0
0,-1.0314735455383999,2,-0.6976968164190572,2,4,0.0857390949893987,-1.1218050281920786,-0.4044517965954694,-0.7343161669098478,-1.1208884105663293,-0.14525444160395884,2,0,1,0,0,1,0,0,0,1,0,1
2,2.486096856827345,3,1.288498907383046,3,4,0.6112993319422937,0.21024508719013135,1.0195040492558671,0.40275466133744353,-0.1625533754492656,-0.47874701474513365,1,0,0,1,0,1,1,0,1,0,0,0
2,-1.0314735455383999,2,-0.6976968164190572,3,2,0.0857390949893987,0.47665511026657337,-0.4044517965954694,-1.3028515810334933,-0.5494242677098758,-0.0596712618363167,4,1,0,0,0,0,1,0,0,1,1,1
0,-1.0314735455383999,4,1.288498907383046,2,3,0.36735368127907075,-0.3225749589627526,-0.4044517965954694,0.40275466133744353,-0.6030735439863855,0.22850768148690828,2,1,0,0,0,0,1,0,1,0,0,0
2,0.37555461540789814,2,-0.6976968164190572,2,2,0.0857390949893987,1.2758851794958994,-0.8791037452125816,-1.3028515810334933,-0.29369605079184524,-0.7991988757459194,2,0,1,0,0,0,1,0,0,1,1,0
0,0.14104992191684845,3,-0.6976968164190572,0,4,0.36735368127907075,1.0094751564194573,0.07020015202164279,1.8240931966465577,-0.4357672824129734,0.06521817131758781,1,0,1,0,0,1,1,0,1,0,0,0
0,1.4308257361176215,3,1.288498907383046,3,2,-0.6549964554650904,-0.8553950051156366,0.544852100638755,0.9712900754610891,-0.23269483665522117,-0.5957189308553805,1,0,1,0,0,1,0,1,1,0,0,0
0,-0.5624641585563005,3,0.2954010454819943,4,2,0.8264746454438883,-0.5889849820391947,-0.4044517965954694,-0.7343161669098478,2.495271511493684,1.3965756139201873,1,0,1,0,0,1,0,0,0,1,0,0
2,1.899835123099721,2,0.2954010454819943,0,3,0.0857390949893987,-1.1218050281920786,-0.4044517965954694,-1.3028515810334933,0.2962472872265172,-1.2260082350770818,4,0,0,1,0,1,0,1,0,1,1,1
0,-0.6797165053018254,2,0.2954010454819943,2,2,-1.921292242872475,-0.5889849820391947,0.544852100638755,0.6870223683992663,-1.0263067235010748,0.057575680705015446,1,1,0,0,0,0,0,1,1,0,0,0
2,-0.6797165053018254,3,0.2954010454819943,2,2,-0.6549964554650904,2.0751152487252256,0.07020015202164279,-0.7343161669098478,-1.0477664340116786,-0.23262221011581669,2,0,1,0,0,0,1,0,0,1,0,0
0,-1.2659782390294496,4,1.288498907383046,0,2,1.3520348823967834,-0.5889849820391947,-0.4044517965954694,-1.0185838739716706,-0.024257463269817727,2.8494823060402927,3,0,1,0,0,1,0,1,0,1,1,1
0,-0.21070711831972602,4,0.2954010454819943,2,0,-0.6549964554650904,-0.5889849820391947,-0.4044517965954694,1.255557782522912,-0.36363881097455464,-0.27265880952481475,1,1,0,0,0,0,0,1,1,0,0,0
0,-1.1487258922839247,2,0.2954010454819943,2,2,0.0857390949893987,2.0751152487252256,-0.8791037452125816,-1.3028515810334933,-1.0976403908465084,-0.0045928369140509255,1,0,0,0,0,1,0,1,0,1,0,1
0,-0.32795946506525087,2,-0.6976968164190572,2,1,0.36735368127907075,-0.05616493588631064,-0.8791037452125816,-0.1657807527862021,-1.1536740794019742,-0.7685410248459899,4,0,1,0,0,1,0,0,1,0,0,0
2,0.14104992191684845,3,-0.6976968164190572,2,3,-0.6549964554650904,-0.05616493588631064,-0.4044517965954694,-1.0185838739716706,2.9673136103586,0.3794954881767489,4,0,1,0,0,1,0,1,0,1,0,1
0,-0.6797165053018254,4,0.2954010454819943,2,0,-0.6549964554650904,0.7430651333430154,0.07020015202164279,-0.45004845984802494,-0.29369605079184524,-0.12913846225536302,4,1,0,0,0,1,0,1,0,1,0,0
0,-1.3832305857749743,3,-0.6976968164190572,2,0,-0.24734026506113888,1.5422952025723413,-0.8791037452125816,-1.3028515810334933,-1.0374339808028696,-0.09053002387618991,1,0,1,0,0,1,1,0,0,1,0,0
0,-0.32795946506525087,3,1.288498907383046,3,2,-1.1805566924179858,0.21024508719013135,-0.4044517965954694,-0.45004845984802494,-0.20447929135424156,-0.4325491052084942,2,1,0,0,0,0,1,0,1,0,0,0
0,-0.32795946506525087,3,-0.6976968164190572,1,2,-0.6549964554650904,0.21024508719013135,-0.4044517965954694,1.8240931966465577,2.2683549429463716,0.674916286255212,1,1,0,0,0,1,1,0,1,0,0,0
0,-0.6797165053018254,3,0.2954010454819943,3,3,0.6112993319422937,-0.3225749589627526,-0.4044517965954694,-0.7343161669098478,-0.3916556552522875,0.2344734031313372,1,1,0,0,0,1,0,1,0,1,1,0
0,0.2583022686623733,2,0.2954010454819943,1,0,0.0857390949893987,-0.8553950051156366,-0.8791037452125816,-0.45004845984802494,2.290609457549961,0.2958119279197228,2,0,1,0,0,1,0,1,0,0,0,0
0,-0.32795946506525087,3,0.2954010454819943,2,4,1.018955522346246,-0.8553950051156366,-0.4044517965954694,0.11848695427562071,-0.4264283343203958,-0.1571488035591153,4,0,0,0,0,0,0,1,0,1,1,1
0,2.017087469845246,3,1.288498907383046,4,3,-1.1805566924179858,2.0751152487252256,0.07020015202164279,1.8240931966465577,1.6029052160944024,-0.6328226355929784,1,0,1,0,0,0,1,0,0,1,0,0
0,-1.1487258922839247,3,-0.6976968164190572,3,1,-1.1805566924179858,-1.3882150512685207,-0.4044517965954694,1.8240931966465577,-0.2615064850259392,-0.10599210649297475,2,0,0,0,0,0,0,1,0,1,0,0
0,-0.914221198792875,3,0.2954010454819943,2,4,0.6112993319422937,-1.1218050281920786,-0.4044517965954694,-0.45004845984802494,-0.29369605079184524,0.08321909367447215,4,0,0,0,0,0,0,1,0,1,1,1
2,-0.21070711831972602,3,1.288498907383046,3,0,1.018955522346246,1.0094751564194573,0.07020015202164279,0.40275466133744353,-0.05048599833833354,0.4075619432902573,2,0,1,0,0,1,1,0,1,0,0,0
2,0.02379757517132363,2,1.288498907383046,3,2,-1.921292242872475,0.21024508719013135,-0.4044517965954694,-1.3028515810334933,-1.123074121822039,-1.362970295197947,4,0,0,1,0,0,1,0,1,0,0,1
0,-0.5624641585563005,2,0.2954010454819943,0,4,0.8264746454438883,-0.5889849820391947,1.0195040492558671,1.255557782522912,0.39837961317513265,1.349143861004012,1,1,0,0,0,0,0,0,0,1,1,1
0,-0.6797165053018254,3,0.2954010454819943,1,4,0.36735368127907075,-1.1218050281920786,0.07020015202164279,-0.45004845984802494,2.762524387760002,1.4072289148167285,2,1,0,0,0,1,0,0,0,1,0,0
0,-0.4452118118107757,3,0.2954010454819943,3,0,0.8264746454438883,0.21024508719013135,-0.4044517965954694,0.9712900754610891,0.13092803588556834,0.23880600764662027,2,1,0,0,0,1,1,0,1,0,0,0
0,1.899835123099721,3,0.2954010454819943,0,4,1.1930756552244597,-1.1218050281920786,0.07020015202164279,-0.7343161669098478,1.056477402166987,-0.10999697253605291,1,0,1,0,0,0,1,0,1,0,0,0
2,0.37555461540789814,4,0.2954010454819943,3,2,-0.24734026506113888,-0.3225749589627526,-0.4044517965954694,-0.1657807527862021,-0.2470013103289571,-0.7766791779240463,4,0,0,1,0,0,1,0,0,1,1,0
2,0.2583022686623733,3,-0.6976968164190572,3,3,-1.921292242872475,-1.3882150512685207,1.4941559978729795,0.6870223683992663,0.3816887272224406,0.24053025418825055,2,0,1,0,0,1,1,0,0,1,0,0
2,-1.2659782390294496,3,0.2954010454819943,0,0,0.0857390949893987,1.5422952025723413,0.07020015202164279,-0.7343161669098478,0.8712880485014047,0.9375752916234317,2,0,0,1,0,1,0,1,0,1,0,0
2,-0.7969688520473502,2,0.2954010454819943,4,4,0.0857390949893987,-1.3882150512685207,-0.4044517965954694,2.9611640248938493,1.8981749366384535,1.230632681619519,3,0,0,1,0,1,0,0,0,0,0,0
0,-1.3832305857749743,3,-0.6976968164190572,0,4,0.8264746454438883,-0.05616493588631064,-0.8791037452125816,-0.45004845984802494,0.2767745869483768,0.7698308524006959,1,1,0,0,0,1,1,0,0,1,0,0
0,-1.2659782390294496,3,1.288498907383046,3,2,-0.6549964554650904,-0.8553950051156366,0.07020015202164279,-0.45004845984802494,-0.17606504503001638,0.21068949626305575,4,0,1,0,0,1,0,1,0,1,0,0
2,-0.5624641585563005,3,-0.6976968164190572,2,2,0.0857390949893987,-0.05616493588631064,-0.4044517965954694,-0.7343161669098478,-0.9128484392274187,-0.4741650465354151,4,0,0,0,0,1,1,0,1,0,0,1
0,-0.21070711831972602,4,0.2954010454819943,2,0,0.36735368127907075,0.7430651333430154,0.07020015202164279,-1.0185838739716706,-0.6205592340320627,0.3192960142928378,1,0,1,0,0,1,1,0,0,1,0,0
0,-0.914221198792875,2,-0.6976968164190572,4,2,0.36735368127907075,-0.5889849820391947,-0.4044517965954694,-1.3028515810334933,1.5649533206543536,1.1738426091950789,1,0,1,0,0,1,0,1,0,0,0,0
0,-0.914221198792875,3,-0.6976968164190572,3,3,0.0857390949893987,2.0751152487252256,-0.8791037452125816,-1.3028515810334933,-0.14725339665929776,-0.044520095561835483,2,0,0,0,1,0,1,0,0,1,1,0
0,0.14104992191684845,2,-0.6976968164190572,0,4,1.4982631963571749,0.21024508719013135,-0.4044517965954694,-1.3028515810334933,0.39380948964046664,0.37126126957332906,1,0,1,0,0,0,0,0,0,1,0,0
2,-0.7969688520473502,4,1.288498907383046,0,1,1.018955522346246,-1.1218050281920786,0.544852100638755,-0.45004845984802494,1.063431937980609,1.3807268890553421,1,0,0,1,0,1,0,0,0,1,0,0
1,-0.32795946506525087,3,0.2954010454819943,3,3,0.0857390949893987,-0.5889849820391947,1.0195040492558671,0.9712900754610891,-0.28455580372251377,0.5855239423482989,2,0,0,0,1,1,1,0,0,0,0,0
0,2.486096856827345,4,1.288498907383046,2,3,-0.6549964554650904,-1.1218050281920786,0.07020015202164279,-0.45004845984802494,-0.3028362978611767,-1.741819277589646,4,1,0,0,0,1,0,1,1,0,0,1
0,-1.1487258922839247,2,-0.6976968164190572,2,0,-1.1805566924179858,-0.8553950051156366,-0.8791037452125816,-0.45004845984802494,-0.843104380067956,-0.7094352109012957,4,0,0,0,0,0,0,1,1,0,1,0
0,0.37555461540789814,3,0.2954010454819943,2,0,5.279499419789506,-0.5889849820391947,0.07020015202164279,0.11848695427562071,-0.609431976730268,0.7482188289304765,4,1,0,0,0,1,1,0,0,1,1,1
0,-1.0314735455383999,2,-0.6976968164190572,2,0,0.0857390949893987,1.5422952025723413,-0.8791037452125816,-1.3028515810334933,-1.026902826570814,-0.29737849658619153,2,0,1,0,0,0,1,0,0,1,0,0
2,-0.4452118118107757,3,0.2954010454819943,3,3,0.6112993319422937,0.7430651333430154,-0.8791037452125816,-1.3028515810334933,-0.17070011740236518,-0.32051684580184375,4,1,0,0,0,1,0,0,0,1,0,0
0,-1.2659782390294496,4,0.2954010454819943,2,2,-1.1805566924179858,-0.8553950051156366,-0.4044517965954694,-0.45004845984802494,-0.42285171590196163,-0.24458933965798726,4,0,1,0,0,1,0,1,0,1,0,0
2,-0.5624641585563005,4,2.2815967692840973,3,2,0.36735368127907075,0.7430651333430154,3.86741574095854,0.9712900754610891,0.13291504611803157,2.0854692222684457,4,0,1,0,0,1,0,0,0,1,1,1
2,0.6100593088989478,2,-2.6838925402211604,4,2,0.6112993319422937,0.47665511026657337,0.07020015202164279,0.9712900754610891,1.210470695182895,0.4742843471773229,1,0,0,1,0,1,0,1,0,1,1,1
1,-0.6797165053018254,2,-0.6976968164190572,1,3,-0.24734026506113888,-0.8553950051156366,1.9688079464900916,0.6870223683992663,2.046008497933725,2.253294045183036,1,1,0,0,0,1,0,0,1,0,0,0
2,-0.4452118118107757,3,0.2954010454819943,0,0,0.0857390949893987,-1.3882150512685207,0.544852100638755,2.1083609037083804,0.47170029075302944,0.6108477664929803,2,0,0,1,0,0,1,0,1,0,1,0
2,-0.21070711831972602,3,0.2954010454819943,3,0,0.0857390949893987,-1.1218050281920786,-0.8791037452125816,-1.0185838739716706,0.05959436854013475,-0.3756605165200921,2,1,0,0,0,0,1,0,0,1,1,0
2,-1.0314735455383999,3,-0.6976968164190572,3,2,1.1930756552244597,-0.5889849820391947,-0.4044517965954694,-1.3028515810334933,-0.6807656440757016,0.13144895757994263,4,0,1,0,0,0,0,1,0,1,0,1
0,-1.0314735455383999,4,0.2954010454819943,2,0,0.36735368127907075,-1.1218050281920786,-0.4044517965954694,-1.0185838739716706,-0.5975099153354881,0.11307296815615227,2,1,0,0,0,1,1,0,0,1,0,0
0,-0.21070711831972602,3,0.2954010454819943,0,0,0.8264746454438883,-0.05616493588631064,3.86741574095854,0.9712900754610891,-0.29369605079184524,1.9905723107129676,0,0,1,0,0,0,0,1,0,1,0,0
2,-0.5624641585563005,3,-1.6907946783201089,4,4,1.3520348823967834,-1.1218050281920786,3.86741574095854,0.9712900754610891,1.5317702497722157,3.5165511932104283,3,0,1,0,0,0,1,0,1,0,0,0
2,-0.7969688520473502,3,0.2954010454819943,3,2,0.0857390949893987,-0.3225749589627526,-0.4044517965954694,-1.0185838739716706,-0.03478861750187339,0.285705537616268,1,0,0,0,1,1,0,1,1,0,1,1
0,0.14104992191684845,3,1.288498907383046,3,3,-0.6549964554650904,0.21024508719013135,0.07020015202164279,0.9712900754610891,-0.6100280798000071,-0.4004616540240752,2,1,0,0,0,0,1,0,1,0,1,0
0,0.02379757517132363,3,0.2954010454819943,2,3,0.36735368127907075,1.5422952025723413,-0.4044517965954694,-1.3028515810334933,-0.8657562967180376,0.0213997454344642,3,1,0,0,0,0,1,0,0,1,1,0
0,-1.2659782390294496,4,0.2954010454819943,2,4,-0.6549964554650904,2.6079352948781094,0.07020015202164279,-0.45004845984802494,-0.3799322948807538,0.16175443818566576,4,1,0,0,0,0,1,0,0,1,0,0
2,2.3688445100818205,2,0.2954010454819943,0,3,0.0857390949893987,-0.8553950051156366,-0.4044517965954694,-0.45004845984802494,0.2875044422036786,-1.373619710552888,2,0,0,0,0,1,1,0,0,0,0,0
2,1.5480780828631464,3,0.2954010454819943,3,2,0.6112993319422937,-0.05616493588631064,0.07020015202164279,0.9712900754610891,0.8897672436633138,-0.5157019913206006,4,0,1,0,0,0,0,1,1,0,0,0
0,0.14104992191684845,2,-1.6907946783201089,3,4,-1.1805566924179858,-1.3882150512685207,-0.4044517965954694,-0.45004845984802494,-0.706000674027986,-0.4734178208210396,3,1,0,0,0,0,1,0,0,1,0,0
0,-0.4452118118107757,2,0.2954010454819943,0,2,0.36735368127907075,-0.5889849820391947,-0.4044517965954694,-0.45004845984802494,1.6215831122795576,0.697219614446495,2,1,0,0,0,1,0,1,0,1,0,0
0,-1.1487258922839247,4,1.288498907383046,1,0,0.8264746454438883,-0.8553950051156366,0.07020015202164279,-1.0185838739716706,2.5358065202359352,1.9884559183518653,1,0,1,0,0,1,0,1,0,1,0,0
2,-0.914221198792875,3,0.2954010454819943,3,4,-0.24734026506113888,-0.3225749589627526,0.07020015202164279,0.40275466133744353,0.08681640872488246,0.8640874161327792,3,0,0,1,0,0,1,0,0,1,0,0
0,1.6653304296086713,3,0.2954010454819943,2,0,-0.6549964554650904,2.3415252718016673,-0.4044517965954694,-0.7343161669098478,-0.5380983093848349,-1.6406016430664208,4,0,1,0,0,1,0,1,0,1,1,1
2,-0.0934547715742012,3,0.2954010454819943,3,0,0.0857390949893987,-0.8553950051156366,-0.4044517965954694,-1.3028515810334933,-0.26846102083956075,-0.27236206302695853,2,0,0,1,0,0,1,0,0,1,0,0
2,2.2515921633362956,4,1.288498907383046,0,1,1.018955522346246,-0.3225749589627526,0.07020015202164279,-1.0185838739716706,1.5889961444671594,-0.14443595652941885,1,1,0,0,0,1,1,0,0,1,0,0
0,1.4308257361176215,3,1.288498907383046,2,2,-0.6549964554650904,-0.8553950051156366,-0.4044517965954694,-1.3028515810334933,-1.055714474941532,-1.3295355024870852,1,0,1,0,0,1,0,1,1,0,0,0
2,2.1343398165907708,4,1.288498907383046,3,3,1.6336494686864558,-0.05616493588631064,0.544852100638755,-0.45004845984802494,0.6334429236755442,0.03672546683452873,1,0,1,0,0,1,0,1,1,0,0,0
0,-0.32795946506525087,3,0.2954010454819943,2,2,-0.6549964554650904,-1.1218050281920786,0.07020015202164279,0.9712900754610891,-0.3473453270683549,-0.04523520946382359,1,0,1,0,0,0,1,0,1,0,0,0
2,0.14104992191684845,3,0.2954010454819943,3,4,-0.6549964554650904,-0.3225749589627526,0.544852100638755,-0.7343161669098478,0.13311374714127772,0.14295370548124287,1,1,0,0,0,1,1,0,0,1,0,0
2,1.7825827763541962,2,-0.6976968164190572,0,0,-1.1805566924179858,1.5422952025723413,-0.8791037452125816,1.255557782522912,-0.0723431108954306,-1.9258638479807706,4,0,0,1,0,0,1,0,0,1,0,1
0,-0.5624641585563005,3,0.2954010454819943,2,0,-1.1805566924179858,0.47665511026657337,-0.4044517965954694,-1.0185838739716706,-1.055714474941532,-0.6626699993813004,2,0,1,0,0,1,1,0,0,1,0,0
2,2.1343398165907708,3,1.288498907383046,3,2,0.0857390949893987,2.0751152487252256,1.4941559978729795,1.8240931966465577,-0.10016125414991678,-0.6031060947690492,4,1,0,0,0,0,0,1,0,1,1,1
0,-1.2659782390294496,3,0.2954010454819943,0,0,0.0857390949893987,1.0094751564194573,-0.4044517965954694,-1.3028515810334933,0.5722430085156734,1.1154838439945551,3,1,0,0,0,1,1,0,0,0,0,0
2,2.017087469845246,3,-2.6838925402211604,4,3,0.8264746454438883,0.47665511026657337,-0.4044517965954694,-1.3028515810334933,1.0910513802118489,-0.8128164071180937,4,0,1,0,0,0,0,1,1,0,1,1
0,-0.7969688520473502,2,-2.6838925402211604,3,4,-1.1805566924179858,-1.1218050281920786,-0.4044517965954694,0.11848695427562071,-0.7954161344888359,-0.6388476995565161,4,0,1,0,0,1,1,0,1,0,0,0
2,-0.5624641585563005,2,-0.6976968164190572,3,0,-1.1805566924179858,-1.3882150512685207,-0.4044517965954694,1.255557782522912,-0.5561801025002512,-0.48522653616171774,2,0,1,0,0,0,1,0,0,1,1,0
2,-1.0314735455383999,3,0.2954010454819943,3,3,-0.6549964554650904,1.2758851794958994,3.86741574095854,0.40275466133744353,-0.14387547926411035,1.9861791104380315,4,0,0,1,0,0,1,0,0,1,1,0
0,-0.21070711831972602,3,1.288498907383046,2,3,5.760170945041673,0.21024508719013135,0.07020015202164279,-0.45004845984802494,-0.5655190505928288,1.2793890217883803,0,0,1,0,0,1,0,1,0,1,1,0
0,0.2583022686623733,2,-0.6976968164190572,2,3,1.3520348823967834,-0.5889849820391947,-0.8791037452125816,-1.3028515810334933,-0.7522980124443819,-0.43598651242809405,1,1,0,0,0,1,1,0,1,0,1,0
0,0.02379757517132363,2,0.2954010454819943,0,1,-1.921292242872475,-1.3882150512685207,1.4941559978729795,-0.45004845984802494,0.16987343644184977,0.23754263950654086,2,1,0,0,0,0,0,1,0,1,0,0
0,-0.914221198792875,2,0.2954010454819943,2,3,0.36735368127907075,-0.8553950051156366,1.4941559978729795,-0.45004845984802494,-0.6785799328199922,1.0250086223508228,2,1,0,0,0,1,0,1,1,0,0,0
0,-0.5624641585563005,3,-2.6838925402211604,2,4,-1.921292242872475,-1.1218050281920786,-0.4044517965954694,0.6870223683992663,-0.8792679662987883,-0.9783226870596252,4,0,0,0,1,1,0,1,0,1,0,0
2,0.2583022686623733,3,1.288498907383046,3,2,1.759691072800735,-0.5889849820391947,0.07020015202164279,0.11848695427562071,0.07270863607439265,0.1920203601568107,4,1,0,0,0,1,0,1,0,1,0,0
