Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device,KM_segments,Churn
1.0,1.0,21.0,CC,Male,3.0,4.0,Regular Plus,1.0,Married,102.0,1.0,14.0,2.0,5.0,149.36,Mobile,0,1
9.0,1.0,9.0,DC,Female,2.0,3.0,Regular Plus,1.0,Married,5.0,0.0,22.0,0.0,0.0,128.35,Mobile,2,0
2.0,3.0,14.0,CC,Male,3.0,4.0,Super,4.0,Divorced,7.0,0.0,19.0,0.0,0.0,171.44,Mobile,0,0
1.0,1.0,7.0,DC,Male,4.0,4.0,Regular Plus,3.0,Single,2.0,0.0,13.0,1.0,3.0,158.75,Mobile,0,0
1.0,3.0,13.0,DC,Male,4.0,6.0,Super,3.0,Divorced,6.0,1.0,19.0,7.0,8.0,186.72,Mobile,1,1
18.0,3.0,23.0,Wallet,Male,2.0,1.0,Super Plus,3.0,Single,7.0,1.0,18.0,2.0,8.0,240.95,Mobile,2,1
23.0,2.0,12.0,CC,Male,2.0,3.0,Regular,4.0,Divorced,4.0,0.0,13.0,6.0,7.0,283.0,Computer,1,0
8.0,3.0,14.0,Wallet,Female,3.0,4.0,HNI,1.0,Married,5.0,1.0,11.0,3.0,12.0,203.77,Computer,1,0
7.0,3.0,16.0,CC,Female,3.0,4.0,Super,1.0,Married,5.0,1.0,12.0,0.0,1.0,183.03,Mobile,2,0
0.0,3.0,9.0,DC,Female,3.0,3.0,Super,3.0,Single,10.0,0.0,14.0,1.0,0.0,145.77,Mobile,0,1
7.0,1.0,9.0,CC,Male,4.0,4.0,Regular Plus,1.0,Married,6.0,0.0,12.0,1.0,1.0,149.96,Mobile,2,0
6.0,1.0,16.0,DC,Female,3.0,4.0,HNI,1.0,Single,8.0,0.0,16.0,7.0,8.0,165.25,Mobile,1,0
30.0,3.0,13.0,DC,Female,3.0,2.0,Super Plus,5.0,Married,11.0,0.0,12.0,7.0,8.0,257.12,Computer,1,0
14.0,3.0,11.0,UPI,Male,3.0,4.0,Super,3.0,Single,5.0,1.0,15.0,1.0,1.0,178.28,Computer,2,1
12.0,1.0,19.0,CC,Female,3.0,5.0,Super,4.0,Married,3.0,1.0,17.0,2.0,8.0,149.33,Computer,3,0
30.0,1.0,18.0,CC,Female,3.0,4.0,Regular Plus,4.0,Married,6.0,1.0,22.0,1.0,0.0,136.46,Mobile,0,0
2.0,1.0,7.0,CC,Female,4.0,4.0,Regular Plus,5.0,Married,3.0,0.0,26.0,2.0,3.0,160.91,Mobile,0,0
7.0,3.0,38.0,COD,Male,2.0,4.0,HNI,4.0,Married,5.0,0.0,13.0,1.0,3.0,194.5,Others,3,0
1.0,3.0,31.0,DC,Female,3.0,4.0,Super,3.0,Single,7.0,0.0,16.0,2.0,8.0,224.81,Computer,0,0
26.0,1.0,19.0,CC,Female,2.0,2.0,Super,5.0,Married,2.0,0.0,11.0,1.0,3.0,144.5,Mobile,3,0
11.0,1.0,14.0,CC,Male,2.0,4.0,HNI,3.0,Single,6.0,0.0,14.0,1.0,3.0,261.64,Mobile,1,0
22.0,1.0,8.0,DC,Male,4.0,5.0,Regular,1.0,Single,8.0,0.0,13.0,2.0,1.0,307.65,Mobile,1,0
28.0,3.0,10.0,Wallet,Female,3.0,4.0,Super,5.0,Married,4.0,0.0,15.0,2.0,6.0,184.4,Mobile,3,0
1.0,1.0,32.0,DC,Male,3.0,4.0,Regular Plus,1.0,Single,3.0,1.0,25.0,1.0,2.0,152.95,Mobile,0,1
9.0,3.0,17.0,Wallet,Female,3.0,4.0,Super,1.0,Married,5.0,0.0,13.0,1.0,0.0,166.52,Mobile,2,0
17.0,3.0,37.0,CC,Male,4.0,5.0,HNI,2.0,Married,9.0,0.0,15.0,2.0,1.0,260.0,Mobile,2,0
17.0,1.0,30.0,DC,Male,3.0,5.0,Regular Plus,3.0,Single,3.0,0.0,13.0,1.0,0.0,126.9,Computer,2,0
20.0,3.0,36.0,DC,Male,4.0,5.0,Super,4.0,Single,13.0,0.0,16.0,3.0,3.0,211.91,Computer,3,0
13.0,1.0,15.0,DC,Female,3.0,4.0,Regular Plus,3.0,Married,3.0,0.0,12.0,2.0,8.0,162.55,Computer,2,0
14.0,3.0,19.0,CC,Male,3.0,4.0,Super,5.0,Married,3.0,0.0,15.0,3.0,2.0,186.73,Mobile,3,0
0.0,3.0,33.0,Wallet,Female,2.0,3.0,HNI,1.0,Married,2.0,0.0,22.0,0.0,9.0,176.39,Mobile,0,1
8.0,1.0,13.0,DC,Male,3.0,4.0,Regular Plus,1.0,Married,2.0,0.0,18.0,1.0,1.0,126.9,Mobile,2,0
1.0,3.0,36.0,CC,Female,3.0,5.0,Super,3.0,Single,5.0,1.0,24.0,5.0,11.0,174.99,Mobile,0,1
30.0,1.0,7.0,CC,Male,3.0,4.0,HNI,1.0,Married,5.0,0.0,20.0,1.0,0.0,208.82999999999998,Others,2,0
3.0,3.0,35.0,DC,Female,3.0,1.0,Super Plus,4.0,Single,8.0,1.0,18.0,1.0,0.0,234.94,Computer,0,1
0.0,1.0,11.0,DC,Male,2.0,1.0,Super,5.0,Married,2.0,0.0,12.0,1.0,5.0,140.0,Computer,0,0
8.0,3.0,13.0,DC,Female,2.0,3.0,Super,1.0,Married,2.0,1.0,11.0,1.0,9.0,152.04,Mobile,2,0
2.0,3.0,9.0,Wallet,Female,3.0,4.0,Super,4.0,Married,3.0,1.0,21.0,7.0,6.0,172.79,Mobile,1,0
5.0,1.0,16.0,DC,Male,3.0,5.0,Regular Plus,4.0,Single,133.0,1.0,17.0,2.0,3.0,151.57,Mobile,3,0
13.0,1.0,20.0,CC,Male,2.0,3.0,Regular Plus,4.0,Married,11.0,1.0,14.0,0.0,0.0,142.17,Computer,3,0
9.0,1.0,18.0,CC,Female,2.0,4.0,HNI,2.0,Single,1.0,0.0,11.0,5.0,3.0,188.58,Mobile,2,0
10.0,1.0,10.0,CC,Male,2.0,4.0,Regular Plus,4.0,Single,6.0,0.0,13.0,5.0,3.0,145.88,Computer,3,0
0.0,1.0,13.0,UPI,Male,3.0,1.0,Regular Plus,5.0,Single,1.0,0.0,12.0,1.0,7.0,135.78,Mobile,0,0
3.0,3.0,20.0,CC,Male,3.0,5.0,Super,3.0,Single,14.0,0.0,14.0,2.0,5.0,183.69,Mobile,0,0
4.0,3.0,15.0,CC,Male,3.0,1.0,Super,1.0,Married,9.0,0.0,22.0,5.0,7.0,154.6,Mobile,2,0
7.0,1.0,15.0,DC,Male,2.0,3.0,HNI,1.0,Married,1.0,0.0,11.0,0.0,6.0,185.0,Mobile,2,0
27.0,1.0,16.0,CC,Female,3.0,3.0,Super,1.0,Married,5.0,0.0,17.0,1.0,7.0,169.54,Mobile,2,0
23.0,1.0,10.0,DC,Male,3.0,3.0,Regular,4.0,Married,4.0,0.0,14.0,0.0,6.0,291.44,Mobile,1,0
4.0,3.0,13.0,DC,Male,2.0,4.0,Regular Plus,3.0,Divorced,4.0,0.0,15.0,3.0,2.0,123.28999999999999,Mobile,2,0
7.0,1.0,13.0,CC,Female,2.0,4.0,Regular Plus,5.0,Single,3.0,0.0,12.0,1.0,3.0,144.81,Mobile,3,0
1.0,1.0,13.0,DC,Female,3.0,4.0,Regular Plus,1.0,Married,7.0,0.0,24.0,2.0,1.0,148.61,Mobile,0,0
8.0,1.0,16.0,COD,Female,4.0,4.0,Super,1.0,Married,6.0,0.0,13.0,5.0,12.0,193.87,Mobile,1,0
1.0,3.0,18.0,Wallet,Female,3.0,6.0,Regular Plus,4.0,Single,5.0,0.0,15.0,2.0,3.0,152.6,Mobile,0,1
8.0,1.0,22.0,DC,Female,3.0,4.0,HNI,3.0,Married,133.0,1.0,21.0,3.0,15.0,209.85000000000002,Mobile,1,0
1.0,1.0,13.0,DC,Female,3.0,4.0,Super,4.0,Married,3.0,0.0,22.0,1.0,5.0,191.97,Mobile,0,0
0.0,1.0,14.0,UPI,Male,3.0,5.0,Regular Plus,5.0,Divorced,2.0,1.0,11.0,1.0,7.0,121.19,Mobile,0,1
1.0,1.0,15.0,CC,Female,4.0,4.0,Regular Plus,1.0,Single,3.0,0.0,12.0,2.0,5.0,159.45,Mobile,0,0
8.0,3.0,30.0,CC,Female,2.0,3.0,Super,3.0,Divorced,3.0,0.0,17.0,1.0,0.0,146.01,Mobile,2,0
4.0,1.0,38.0,DC,Male,4.0,4.0,Regular Plus,3.0,Married,3.0,0.0,23.0,2.0,1.0,156.93,Mobile,2,0
9.0,3.0,24.0,DC,Male,4.0,4.0,Super,5.0,Married,5.0,1.0,16.0,1.0,8.0,214.66,Mobile,3,0
16.0,1.0,13.0,CC,Male,2.0,2.0,Regular Plus,2.0,Married,5.0,0.0,14.0,0.0,2.0,120.88999999999999,Computer,2,0
19.0,1.0,6.0,CC,Male,2.0,4.0,HNI,5.0,Married,3.0,1.0,13.0,4.0,5.0,206.73000000000002,Computer,1,0
0.0,1.0,8.0,CC,Male,2.0,3.0,Regular Plus,1.0,Single,3.0,0.0,13.0,0.0,2.0,165.25,Computer,0,0
20.0,1.0,7.0,Wallet,Female,4.0,4.0,HNI,5.0,Married,3.0,0.0,26.0,5.0,8.0,229.53,Mobile,1,0
18.0,1.0,12.0,CC,Male,3.0,4.0,Super Plus,1.0,Married,11.0,0.0,23.0,1.0,8.0,267.92,Computer,2,0
18.0,1.0,29.0,CC,Male,3.0,3.0,Super Plus,2.0,Divorced,2.0,1.0,15.0,0.0,10.0,240.95999999999998,Mobile,2,0
19.0,1.0,16.0,CC,Female,3.0,6.0,Super,5.0,Single,3.0,1.0,16.0,2.0,5.0,185.69,Mobile,3,0
22.0,3.0,14.0,COD,Male,2.0,4.0,Super Plus,4.0,Divorced,7.0,0.0,17.0,1.0,3.0,231.2,Mobile,3,0
99.0,3.0,15.0,CC,Male,3.0,3.0,Super,1.0,Married,5.0,1.0,19.0,3.0,8.0,183.47,Mobile,1,0
9.0,1.0,16.0,CC,Male,2.0,3.0,Super,4.0,Married,9.0,0.0,22.0,0.0,1.0,150.41,Mobile,3,0
8.0,3.0,11.0,Wallet,Male,2.0,4.0,Super,5.0,Single,3.0,0.0,16.0,1.0,8.0,147.12,Mobile,3,0
8.0,3.0,11.0,DC,Male,4.0,4.0,HNI,1.0,Married,4.0,1.0,14.0,1.0,1.0,222.13,Mobile,2,0
9.0,3.0,9.0,CC,Female,3.0,4.0,HNI,1.0,Married,1.0,0.0,19.0,3.0,4.0,176.44,Mobile,2,0
1.0,1.0,39.0,DC,Male,3.0,5.0,Super,4.0,Divorced,2.0,0.0,15.0,1.0,7.0,170.49,Mobile,0,0
1.0,3.0,11.0,Wallet,Male,3.0,5.0,Super,5.0,Divorced,3.0,0.0,13.0,2.0,4.0,167.56,Mobile,0,0
10.0,1.0,19.0,CC,Female,3.0,5.0,HNI,3.0,Single,2.0,0.0,12.0,6.0,9.0,213.58,Mobile,1,0
0.0,1.0,15.0,DC,Female,3.0,4.0,Regular Plus,2.0,Single,6.0,1.0,20.0,1.0,0.0,131.26,Computer,0,1
9.0,1.0,11.0,COD,Male,2.0,3.0,Regular Plus,3.0,Single,2.0,1.0,13.0,2.0,2.0,134.41,Mobile,2,1
19.0,3.0,33.0,Wallet,Male,3.0,5.0,Super,5.0,Married,3.0,0.0,16.0,4.0,6.0,168.85,Computer,3,0
11.0,1.0,10.0,CC,Female,2.0,4.0,HNI,3.0,Married,5.0,1.0,20.0,0.0,2.0,182.56,Mobile,2,0
30.0,1.0,14.0,DC,Male,3.0,4.0,Regular Plus,1.0,Married,6.0,0.0,19.0,0.0,0.0,121.77000000000001,Mobile,2,0
22.0,1.0,14.0,DC,Male,3.0,4.0,Super,4.0,Married,2.0,0.0,23.0,0.0,7.0,151.3,Others,3,0
14.0,1.0,10.0,DC,Male,3.0,4.0,Regular Plus,1.0,Married,101.0,0.0,22.0,1.0,1.0,149.06,Mobile,2,0
11.0,1.0,8.0,DC,Female,3.0,1.0,Super,5.0,Single,7.0,1.0,12.0,4.0,12.0,159.8,Computer,3,0
11.0,1.0,23.0,DC,Female,3.0,4.0,Regular Plus,5.0,Married,3.0,1.0,14.0,4.0,4.0,153.82,Mobile,3,0
9.0,1.0,20.0,CC,Female,3.0,4.0,Super,3.0,Single,7.0,1.0,18.0,1.0,5.0,193.42,Others,2,0
18.0,1.0,13.0,DC,Male,3.0,3.0,HNI,5.0,Married,2.0,0.0,18.0,2.0,11.0,152.1,Computer,3,0
16.0,1.0,15.0,UPI,Male,4.0,5.0,Super,1.0,Single,7.0,0.0,26.0,2.0,1.0,194.81,Mobile,2,0
12.0,1.0,11.0,DC,Male,4.0,5.0,HNI,3.0,Single,14.0,1.0,15.0,1.0,1.0,183.81,Mobile,2,1
7.0,1.0,12.0,UPI,Male,3.0,2.0,Super,4.0,Married,6.0,1.0,15.0,2.0,3.0,1866.0,Computer,1,0
1.0,1.0,27.0,CC,Male,2.0,3.0,Regular Plus,2.0,Divorced,2.0,0.0,11.0,0.0,2.0,127.13,Mobile,0,0
0.0,1.0,8.0,COD,Female,2.0,3.0,Regular Plus,1.0,Single,2.0,1.0,13.0,1.0,3.0,137.6,Computer,0,0
19.0,3.0,13.0,CC,Female,3.0,5.0,HNI,2.0,Single,8.0,0.0,13.0,13.0,9.0,213.65,Computer,1,0
8.0,1.0,20.0,UPI,Female,3.0,4.0,Super,3.0,Single,5.0,0.0,15.0,1.0,11.0,173.09,Mobile,2,0
28.0,1.0,16.0,DC,Male,1.0,3.0,Super,3.0,Divorced,1.0,1.0,16.0,0.0,2.0,140.35,Mobile,0,0
23.0,3.0,18.0,Wallet,Female,4.0,4.0,Super,1.0,Single,5.0,0.0,13.0,1.0,5.0,170.07,Mobile,2,0
2.0,1.0,21.0,UPI,Male,2.0,4.0,Super,4.0,Married,8.0,1.0,14.0,1.0,3.0,144.25,Mobile,0,0
2.0,1.0,9.0,DC,Male,4.0,5.0,Regular Plus,4.0,Divorced,2.0,0.0,18.0,1.0,5.0,157.01,Mobile,0,0
5.0,1.0,14.0,CC,Female,3.0,4.0,HNI,1.0,Single,3.0,1.0,15.0,5.0,11.0,196.43,Mobile,1,0
11.0,1.0,19.0,CC,Male,4.0,4.0,Super,1.0,Married,13.0,0.0,17.0,2.0,5.0,189.47,Mobile,2,0
1.0,1.0,13.0,COD,Male,3.0,4.0,Regular Plus,1.0,Single,14.0,1.0,24.0,2.0,1.0,151.85,Computer,0,1
0.0,1.0,24.0,UPI,Female,3.0,3.0,Super,2.0,Single,2.0,0.0,19.0,1.0,0.0,126.93,Mobile,0,1
31.0,3.0,23.0,Wallet,Male,3.0,4.0,Super,5.0,Single,10.0,0.0,15.0,3.0,3.0,165.25,Mobile,3,0
1.0,2.0,27.0,UPI,Male,3.0,2.0,Regular Plus,5.0,Married,3.0,0.0,18.0,2.0,1.0,159.56,Mobile,0,1
6.0,1.0,29.0,DC,Female,3.0,3.0,HNI,1.0,Single,2.0,1.0,12.0,3.0,12.0,234.57999999999998,Computer,2,0
5.0,1.0,15.0,DC,Female,4.0,4.0,Super Plus,4.0,Single,5.0,0.0,12.0,2.0,1.0,289.22,Mobile,3,0
1.0,1.0,22.0,CC,Male,4.0,4.0,Regular Plus,3.0,Married,3.0,0.0,13.0,2.0,3.0,151.1,Computer,0,1
17.0,1.0,10.0,DC,Male,3.0,1.0,Regular,5.0,Married,5.0,0.0,14.0,2.0,13.0,291.9,Mobile,1,0
10.0,3.0,12.0,CC,Female,4.0,5.0,HNI,1.0,Married,5.0,0.0,20.0,4.0,5.0,201.44,Mobile,1,0
9.0,1.0,18.0,COD,Female,2.0,3.0,HNI,3.0,Married,6.0,0.0,15.0,7.0,8.0,165.25,Mobile,1,0
2.0,1.0,16.0,DC,Male,2.0,3.0,Super,1.0,Married,2.0,0.0,19.0,1.0,3.0,188.53,Computer,0,0
15.0,3.0,13.0,Wallet,Male,3.0,3.0,HNI,5.0,Divorced,4.0,0.0,18.0,2.0,8.0,208.92,Mobile,3,0
1.0,1.0,9.0,UPI,Male,4.0,5.0,Regular Plus,3.0,Single,8.0,1.0,16.0,1.0,1.0,145.9,Mobile,0,1
10.0,3.0,17.0,CC,Male,3.0,4.0,HNI,2.0,Single,3.0,0.0,15.0,2.0,3.0,165.25,Computer,2,0
10.0,1.0,25.0,CC,Female,4.0,4.0,Regular Plus,1.0,Single,3.0,0.0,14.0,1.0,8.0,146.53,Computer,2,0
6.0,1.0,16.0,CC,Female,4.0,4.0,Regular Plus,4.0,Married,5.0,0.0,16.0,1.0,8.0,153.7,Mobile,3,0
2.0,2.0,15.0,CC,Male,4.0,5.0,Regular Plus,1.0,Married,3.0,0.0,14.0,2.0,5.0,174.36,Mobile,0,0
4.0,1.0,18.0,DC,Female,4.0,2.0,HNI,5.0,Married,5.0,1.0,13.0,1.0,8.0,242.16000000000003,Mobile,3,0
13.0,1.0,8.0,CC,Female,3.0,4.0,Super,3.0,Divorced,7.0,0.0,22.0,1.0,0.0,134.48,Mobile,2,0
3.0,1.0,22.0,DC,Male,2.0,3.0,Regular Plus,1.0,Married,2.0,0.0,12.0,0.0,8.0,128.62,Mobile,0,0
2.0,1.0,35.0,CC,Male,3.0,3.0,Regular Plus,5.0,Single,5.0,0.0,13.0,0.0,3.0,140.04,Mobile,0,1
2.0,1.0,26.0,CC,Male,4.0,4.0,Super,5.0,Married,4.0,0.0,13.0,1.0,9.0,170.58,Mobile,0,0
0.0,1.0,14.0,CC,Male,2.0,5.0,Regular Plus,1.0,Married,6.0,1.0,13.0,1.0,3.0,165.25,Mobile,0,1
0.0,1.0,14.0,CC,Female,2.0,4.0,Regular Plus,3.0,Divorced,2.0,1.0,14.0,0.0,7.0,130.66,Computer,0,1
10.0,3.0,17.0,CC,Male,3.0,4.0,HNI,1.0,Single,3.0,0.0,15.0,9.0,8.0,224.8,Computer,1,0
18.0,3.0,14.0,UPI,Male,3.0,3.0,Super,4.0,Divorced,3.0,0.0,21.0,3.0,7.0,152.05,Mobile,3,0
4.0,1.0,13.0,CC,Female,2.0,3.0,Super,5.0,Married,2.0,0.0,12.0,3.0,12.0,143.06,Mobile,3,0
0.0,3.0,6.0,DC,Male,2.0,3.0,Super,3.0,Divorced,2.0,0.0,17.0,2.0,7.0,152.96,Mobile,0,0
6.0,1.0,11.0,COD,Male,3.0,5.0,Super,5.0,Single,9.0,0.0,15.0,1.0,5.0,146.76,Mobile,3,0
29.0,1.0,6.0,DC,Female,2.0,3.0,Regular,5.0,Divorced,5.0,0.0,22.0,1.0,0.0,120.66,Mobile,3,0
1.0,3.0,19.0,Wallet,Female,4.0,4.0,Super,5.0,Single,5.0,0.0,19.0,1.0,4.0,210.24,Mobile,0,1
15.0,2.0,17.0,UPI,Male,4.0,5.0,Regular,1.0,Married,5.0,0.0,16.0,4.0,7.0,316.41,Mobile,1,0
7.0,3.0,11.0,Wallet,Female,3.0,3.0,Regular Plus,3.0,Married,9.0,0.0,19.0,0.0,2.0,128.31,Computer,2,0
9.0,3.0,14.0,DC,Male,4.0,5.0,Super,3.0,Married,3.0,0.0,15.0,4.0,9.0,179.84,Mobile,1,0
1.0,3.0,15.0,CC,Female,3.0,3.0,Regular Plus,4.0,Married,4.0,0.0,20.0,1.0,0.0,131.56,Mobile,0,0
6.0,1.0,20.0,DC,Male,3.0,4.0,Regular Plus,3.0,Single,8.0,0.0,23.0,1.0,5.0,157.38,Mobile,2,0
18.0,3.0,12.0,CC,Female,2.0,4.0,HNI,1.0,Single,7.0,0.0,12.0,5.0,3.0,188.65,Computer,1,0
1.0,3.0,12.0,DC,Male,3.0,5.0,HNI,3.0,Married,8.0,0.0,13.0,6.0,47.0,231.08999999999997,Mobile,1,1
21.0,1.0,12.0,DC,Male,3.0,4.0,Regular,3.0,Married,6.0,0.0,12.0,2.0,2.0,308.0,Mobile,1,0
99.0,3.0,9.0,COD,Male,4.0,4.0,Regular Plus,4.0,Divorced,3.0,0.0,19.0,2.0,1.0,149.76,Mobile,3,0
0.0,1.0,36.0,COD,Female,3.0,4.0,Regular Plus,4.0,Married,8.0,0.0,17.0,1.0,1.0,165.25,Mobile,0,1
8.0,1.0,16.0,DC,Female,2.0,3.0,Super,3.0,Married,5.0,0.0,13.0,0.0,9.0,143.48,Computer,2,0
0.0,1.0,18.0,CC,Male,3.0,3.0,Regular Plus,1.0,Single,2.0,0.0,20.0,0.0,7.0,130.7,Computer,0,0
18.0,1.0,34.0,CC,Male,3.0,6.0,Regular Plus,3.0,Single,4.0,0.0,15.0,1.0,5.0,166.08,Computer,2,0
9.0,1.0,18.0,UPI,Male,3.0,4.0,HNI,3.0,Single,8.0,0.0,22.0,1.0,7.0,232.21,Mobile,1,0
1.0,1.0,25.0,CC,Male,3.0,4.0,Regular Plus,4.0,Married,8.0,1.0,16.0,2.0,3.0,150.73,Mobile,0,1
3.0,1.0,21.0,CC,Male,4.0,5.0,Regular Plus,1.0,Married,11.0,0.0,15.0,2.0,4.0,1916.0,Mobile,1,0
3.0,1.0,12.0,DC,Male,3.0,4.0,Super Plus,1.0,Married,13.0,0.0,14.0,11.0,6.0,248.69,Computer,1,1
29.0,1.0,9.0,COD,Male,4.0,5.0,Regular Plus,1.0,Married,10.0,0.0,21.0,2.0,5.0,151.62,Mobile,2,0
30.0,2.0,12.0,UPI,Female,2.0,4.0,Regular,1.0,Married,13.0,0.0,23.0,0.0,2.0,290.44,Computer,1,0
3.0,3.0,22.0,Wallet,Male,3.0,4.0,Super,3.0,Divorced,3.0,0.0,20.0,1.0,4.0,169.78,Mobile,0,0
10.0,1.0,19.0,DC,Male,3.0,4.0,Regular Plus,2.0,Divorced,6.0,0.0,12.0,5.0,12.0,164.1,Mobile,1,0
3.0,1.0,22.0,DC,Male,3.0,4.0,Regular Plus,1.0,Single,3.0,0.0,20.0,2.0,6.0,148.4,Mobile,0,0
1.0,1.0,16.0,CC,Female,3.0,4.0,Regular Plus,5.0,Single,9.0,0.0,23.0,2.0,3.0,165.25,Mobile,0,1
1.0,1.0,14.0,COD,Female,3.0,4.0,Regular Plus,3.0,Married,5.0,1.0,14.0,5.0,8.0,158.39,Mobile,0,1
24.0,1.0,15.0,CC,Female,2.0,4.0,Super Plus,5.0,Divorced,7.0,0.0,25.0,3.0,3.0,303.56,Computer,3,0
5.0,1.0,14.0,CC,Male,4.0,4.0,Super,5.0,Married,5.0,0.0,21.0,1.0,8.0,231.36,Computer,3,0
11.0,1.0,11.0,DC,Male,3.0,4.0,Regular Plus,3.0,Divorced,9.0,1.0,16.0,2.0,4.0,154.96,Mobile,2,0
21.0,1.0,15.0,UPI,Female,3.0,4.0,Super Plus,1.0,Married,3.0,1.0,14.0,4.0,1.0,298.52,Mobile,2,0
1.0,1.0,25.0,CC,Male,3.0,4.0,Regular Plus,5.0,Married,2.0,0.0,12.0,1.0,3.0,131.96,Mobile,0,0
7.0,1.0,15.0,DC,Male,2.0,3.0,HNI,2.0,Married,1.0,0.0,11.0,1.0,6.0,185.0,Mobile,2,0
18.0,2.0,12.0,DC,Female,2.0,5.0,HNI,3.0,Married,7.0,0.0,21.0,1.0,3.0,199.56,Mobile,2,0
8.0,1.0,34.0,COD,Female,3.0,2.0,Regular Plus,3.0,Married,3.0,0.0,18.0,2.0,1.0,157.85,Mobile,2,0
19.0,3.0,16.0,DC,Female,4.0,5.0,Super,3.0,Divorced,3.0,0.0,14.0,1.0,13.0,180.93,Mobile,2,0
18.0,1.0,11.0,CC,Male,2.0,3.0,Super,3.0,Single,5.0,0.0,14.0,0.0,3.0,158.99,Computer,2,0
8.0,3.0,19.0,Wallet,Female,3.0,4.0,HNI,2.0,Divorced,5.0,1.0,13.0,2.0,12.0,203.77,Others,1,0
0.0,3.0,10.0,DC,Female,2.0,5.0,Regular Plus,3.0,Single,5.0,0.0,14.0,1.0,0.0,119.59,Computer,0,1
1.0,2.0,13.0,COD,Male,3.0,5.0,Regular Plus,1.0,Single,7.0,0.0,13.0,1.0,1.0,157.64,Mobile,0,1
10.0,1.0,31.0,CC,Female,3.0,3.0,Super,3.0,Married,4.0,1.0,15.0,4.0,7.0,144.49,Computer,2,0
26.0,1.0,11.0,DC,Male,4.0,4.0,Super Plus,2.0,Divorced,7.0,0.0,18.0,8.0,9.0,299.99,Mobile,1,0
3.0,1.0,9.0,DC,Male,2.0,5.0,Regular Plus,3.0,Divorced,5.0,0.0,23.0,1.0,2.0,145.33,Mobile,0,0
30.0,3.0,37.0,DC,Female,4.0,3.0,HNI,5.0,Single,9.0,0.0,11.0,6.0,9.0,178.37,Mobile,1,0
12.0,1.0,17.0,DC,Male,3.0,2.0,Regular Plus,3.0,Married,7.0,0.0,14.0,1.0,4.0,152.1,Computer,2,0
8.0,3.0,16.0,Wallet,Female,4.0,4.0,Super,3.0,Married,13.0,0.0,18.0,1.0,3.0,192.38,Computer,2,0
15.0,3.0,17.0,Wallet,Female,3.0,4.0,HNI,3.0,Married,2.0,1.0,14.0,1.0,6.0,229.47,Mobile,2,0
5.0,3.0,32.0,Wallet,Female,4.0,4.0,Regular Plus,4.0,Single,7.0,1.0,24.0,1.0,3.0,163.4,Mobile,3,1
6.0,3.0,22.0,DC,Female,2.0,3.0,Super,1.0,Married,2.0,1.0,25.0,0.0,2.0,153.68,Computer,2,0
7.0,1.0,21.0,CC,Male,3.0,3.0,Super Plus,5.0,Married,8.0,0.0,14.0,2.0,9.0,270.07,Computer,3,0
5.0,3.0,9.0,UPI,Male,3.0,4.0,Super,3.0,Single,9.0,0.0,14.0,1.0,4.0,178.32,Computer,2,0
19.0,1.0,8.0,DC,Male,2.0,3.0,HNI,1.0,Married,4.0,0.0,14.0,1.0,7.0,185.78,Mobile,2,0
1.0,1.0,12.0,COD,Male,2.0,3.0,Regular Plus,5.0,Single,6.0,0.0,11.0,0.0,2.0,122.80000000000001,Mobile,0,0
11.0,3.0,15.0,DC,Male,3.0,4.0,HNI,3.0,Married,5.0,0.0,12.0,1.0,13.0,213.08999999999997,Others,1,0
25.0,1.0,12.0,COD,Female,3.0,4.0,HNI,3.0,Married,5.0,0.0,12.0,3.0,3.0,262.16,Others,1,0
7.0,1.0,6.0,CC,Male,3.0,3.0,Super,4.0,Married,2.0,0.0,15.0,1.0,3.0,143.25,Mobile,3,0
12.0,3.0,34.0,DC,Female,2.0,5.0,Super,3.0,Married,11.0,0.0,20.0,0.0,2.0,158.36,Computer,2,0
1.0,1.0,10.0,CC,Male,4.0,4.0,Regular Plus,5.0,Divorced,7.0,0.0,14.0,2.0,3.0,165.31,Mobile,0,1
1.0,3.0,17.0,CC,Female,4.0,5.0,Regular Plus,3.0,Single,3.0,0.0,13.0,2.0,1.0,137.0,Mobile,0,0
23.0,3.0,11.0,DC,Female,3.0,3.0,Super,3.0,Married,4.0,0.0,14.0,0.0,3.0,169.47,Computer,2,0
7.0,1.0,12.0,DC,Male,2.0,3.0,Super,1.0,Married,10.0,0.0,17.0,0.0,1.0,165.25,Mobile,2,0
9.0,1.0,16.0,DC,Male,2.0,3.0,HNI,5.0,Married,8.0,1.0,13.0,1.0,7.0,183.21,Mobile,3,0
0.0,3.0,11.0,Wallet,Male,3.0,3.0,Regular Plus,4.0,Single,2.0,1.0,14.0,1.0,0.0,118.78,Computer,0,1
18.0,2.0,8.0,DC,Female,3.0,4.0,Regular Plus,1.0,Married,6.0,1.0,19.0,3.0,3.0,156.95,Mobile,2,0
8.0,1.0,15.0,CC,Male,2.0,3.0,Super,3.0,Single,2.0,0.0,19.0,0.0,8.0,150.98,Mobile,2,0
16.0,3.0,19.0,Wallet,Male,4.0,4.0,Super,1.0,Married,5.0,1.0,13.0,2.0,1.0,175.87,Mobile,2,0
